,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1720540717.0,67861532.0,-1.7749193906784058,-1.6760169468321742,-2.683981720601217,6.1294147846992395,1.1544228792190552,-1.9149482885943812,0.019933724775910378,0.0024801245890557766,-0.005475748796015978,-0.047851935029029846,0.0093603003770113,0.008592951111495495,1.5049452781677246,1.3005510568618774,-0.28221410512924194,0.32649561762809753,0.0237635038793087,0.06784936785697937
2,1720540717.0,77952665.0,-1.774727702140808,-1.6759797535338343,-2.6840220133410853,6.128881799965658,1.1544506549835205,-1.9148595968829554,0.022306427359580994,0.0026473423931747675,-0.00526713952422142,-0.04755745455622673,0.008487340994179249,0.007889612577855587,1.528019905090332,1.3475080728530884,-0.3063535690307617,0.2848224639892578,0.059422995895147324,0.06420953571796417
3,1720540717.0,89894350.0,-1.774398922920227,-1.6759644947447718,-2.6840761343585413,6.1282797930534265,1.154574990272522,-1.9147666136371058,0.023555122315883636,0.002922844374552369,-0.005318359471857548,-0.052414022386074066,0.00951979961246252,0.007849535904824734,1.4902647733688354,1.3318110704421997,-0.30165359377861023,0.30036473274230957,0.05786041170358658,0.09046092629432678
4,1720540717.0,93881749.0,-1.7742820978164673,-1.6759230099120082,-2.684113327656881,6.128114926605978,1.1546026468276978,-1.9147513548480433,0.02344580739736557,0.0035110844764858484,-0.005520719103515148,-0.054452668875455856,0.01107810065150261,0.007945449091494083,1.49906325340271,1.352601408958435,-0.32287466526031494,0.32491087913513184,0.06256641447544098,0.08101031184196472
5,1720540717.0,103884144.0,-1.7740418910980225,-1.6759287319579066,-2.68414813676943,6.1275848028953455,1.1547677516937256,-1.9146702925311487,0.022914297878742218,0.003918720409274101,-0.005686383228749037,-0.05354201793670654,0.012995123863220215,0.005766287911683321,1.479076862335205,1.3476793766021729,-0.27818623185157776,0.30179956555366516,0.038381241261959076,0.10780210793018341
6,1720540717.0,113893902.0,-1.773800015449524,-1.6758724651732386,-2.684213701878683,6.12707399108962,1.1548633575439453,-1.9146516958819788,0.02179567888379097,0.003780440893024206,-0.004963237326592207,-0.048405721783638,0.011864591389894485,0.005810748785734177,1.5112745761871338,1.3776676654815674,-0.32213157415390015,0.3279212713241577,0.07605127990245819,0.12086156755685806
7,1720540717.0,119874786.0,-1.773662805557251,-1.675850053826803,-2.6842408815967005,6.12674497345046,1.154951572418213,-1.9145696798907679,0.0223588477820158,0.004097856115549803,-0.0054993093945086,-0.04887886717915535,0.011904408223927021,0.004917460959404707,1.4907726049423218,1.3877829313278198,-0.2825314402580261,0.3024132251739502,0.05751226469874382,0.10992018133401871
8,1720540717.0,129862200.0,-1.7734315395355225,-1.675828596154684,-2.6843138376819056,6.126217949181356,1.1550509929656982,-1.9145458380328577,0.021982867270708084,0.004192917142063379,-0.005537270102649927,-0.04756088927388191,0.011717589572072029,0.00501413457095623,1.4884988069534302,1.411094069480896,-0.30041730403900146,0.33423563838005066,0.0545659139752388,0.109556183218956
9,1720540717.0,139873474.0,-1.7732373476028442,-1.6757356129088343,-2.6843412558185022,6.125794040947714,1.1551755666732788,-1.9145634810077112,0.02032611146569252,0.003532979404553771,-0.0049836887046694756,-0.04383041709661484,0.01222830917686224,0.0030112266540527344,1.4871622323989868,1.4173063039779663,-0.2846551537513733,0.3378944993019104,0.04278082773089409,0.10058189183473587
10,1720540717.0,145892628.0,-1.7731499671936035,-1.6757236919798792,-2.6843977610217493,6.1255390522773645,1.1552929878234863,-1.914567772542135,0.019240088760852814,0.004269484896212816,-0.005188351031392813,-0.0408049002289772,0.012311670929193497,0.0023741538170725107,1.5063366889953613,1.402374505996704,-0.298662394285202,0.33715638518333435,0.044933170080184937,0.13110387325286865
11,1720540717.0,155865459.0,-1.7729582786560059,-1.675708910027975,-2.6844785849200647,6.125164496689596,1.1553678512573242,-1.9145196119891565,0.018284404650330544,0.004461516626179218,-0.005377071909606457,-0.039099715650081635,0.011784015223383904,0.0024258564226329327,1.4898673295974731,1.4178966283798218,-0.2921362817287445,0.32905882596969604,0.06439968198537827,0.11621181666851044
12,1720540717.0,161853447.0,-1.7728480100631714,-1.6757132015623988,-2.6844444910632532,6.124953019409933,1.1554151773452759,-1.914506737385885,0.017126625403761864,0.004392387345433235,-0.004258235916495323,-0.037531014531850815,0.012653965502977371,0.001994204940274358,1.4783682823181152,1.4095826148986816,-0.308273583650589,0.32624566555023193,0.053147174417972565,0.10651031136512756
13,1720540717.0,171853498.0,-1.7726417779922485,-1.6756774387755335,-2.6844762007342737,6.12451862075881,1.155580759048462,-1.9145119825946253,0.017064999788999557,0.004838791210204363,-0.005271937698125839,-0.035921238362789154,0.010302546434104443,0.001542436657473445,1.4916776418685913,1.4005094766616821,-0.30348634719848633,0.3364241421222687,0.056661028414964676,0.13390012085437775
14,1720540717.0,181932224.0,-1.772506833076477,-1.675638338128561,-2.6845329443561,6.124197232514181,1.1556353569030762,-1.914499584828512,0.015577965416014194,0.004480973817408085,-0.005405423231422901,-0.033255685120821,0.010574196465313435,0.001700111199170351,1.5145925283432007,1.4010460376739502,-0.2989264130592346,0.3454722464084625,0.0570710152387619,0.1399933248758316
15,1720540717.0,185921364.0,-1.7724318504333496,-1.6756636104979457,-2.684577528630392,6.124052512436666,1.1556962728500366,-1.9145286718951624,0.017006324604153633,0.005055134650319815,-0.00475736940279603,-0.03299090266227722,0.010685705579817295,0.0015629137633368373,1.5057710409164429,1.42401123046875,-0.3167203962802887,0.314553439617157,0.055426158010959625,0.14143472909927368
16,1720540717.0,197909729.0,-1.7722355127334595,-1.6754843197264613,-2.6846256891833704,6.123714673310079,1.155815601348877,-1.914417568837301,0.016265787184238434,0.005365115590393543,-0.00468806829303503,-0.03478294610977173,0.00977835338562727,0.0026206981856375933,1.4874955415725708,1.401122808456421,-0.27873659133911133,0.32936596870422363,0.049721695482730865,0.11878551542758942
17,1720540717.0,201863673.0,-1.7721518278121948,-1.6754442654051722,-2.6846492926227015,6.123583066254415,1.1558887958526611,-1.914443318043844,0.016436733305454254,0.005750505719333887,-0.004335456527769566,-0.03452421352267265,0.009327886626124382,0.0019220811082050204,1.5239663124084473,1.422155737876892,-0.28070780634880066,0.3325912356376648,0.058915551751852036,0.13421250879764557
18,1720540717.0,211876240.0,-1.771992802619934,-1.6754452190794886,-2.684676710759298,6.123170244484701,1.156001091003418,-1.914405647908346,0.017840126529335976,0.007265954744070768,-0.004840415436774492,-0.0380806066095829,0.008817416615784168,0.004600455053150654,1.5068132877349854,1.4139740467071533,-0.28561750054359436,0.31240907311439514,0.05765867605805397,0.13149097561836243
19,1720540717.0,221872894.0,-1.7717976570129395,-1.6753975353636683,-2.684737745915548,6.12275909164504,1.156036138534546,-1.9144070784198206,0.025385616347193718,0.009747152216732502,-0.0034056450240314007,-0.044932782649993896,0.00857960432767868,0.005715684033930302,1.5186419486999512,1.4485750198364258,-0.3374411165714264,0.30493488907814026,0.047864899039268494,0.15416091680526733
20,1720540717.0,227893908.0,-1.7716492414474487,-1.675279279748434,-2.6847081820117396,6.122508632927694,1.1560962200164795,-1.9143794218646448,0.023856347426772118,0.009699958376586437,-0.005202295258641243,-0.0487247109413147,0.009048553183674812,0.0077514941804111,1.516173005104065,1.4202924966812134,-0.29838019609451294,0.30206549167633057,0.04409892484545708,0.14869877696037292
21,1720540717.0,237883385.0,-1.7713418006896973,-1.675199647943014,-2.684760634099142,6.121903049736776,1.1561557054519653,-1.9142420927630823,0.03036692552268505,0.010963761247694492,-0.00418128352612257,-0.05269091576337814,0.008091689087450504,0.007613879628479481,1.552725911140442,1.498178243637085,-0.32215797901153564,0.24933041632175446,0.055930186063051224,0.1695248931646347
22,1720540717.0,247897512.0,-1.7710061073303223,-1.675072809258932,-2.6848695913897913,6.1212795851524255,1.1563091278076172,-1.9141338507281702,0.03640365973114967,0.015121146105229855,-0.005003141239285469,-0.07497251033782959,0.00894703809171915,0.014497226104140282,1.5042134523391724,1.4505078792572021,-0.30632370710372925,0.2920716404914856,0.06881985068321228,0.15551981329917908
23,1720540717.0,253920887.0,-1.7707995176315308,-1.674981256524557,-2.6848576704608362,6.120767223625936,1.1563773155212402,-1.9140618483172815,0.036710139364004135,0.014416690915822983,-0.005259941332042217,-0.07936370372772217,0.009216194041073322,0.013858111575245857,1.5275498628616333,1.4247450828552246,-0.2968716323375702,0.31214335560798645,0.06998246908187866,0.1466556042432785
24,1720540717.0,263875002.0,-1.7702903747558594,-1.6747852764525355,-2.684945885335104,6.119870412140646,1.156436800956726,-1.913929287587301,0.05434050038456917,0.018201274797320366,-0.006345625966787338,-0.10129790753126144,0.009674781933426857,0.0135497460141778,1.547711730003357,1.4084620475769043,-0.3136470317840576,0.22029773890972137,0.057487424463033676,0.18886975944042206
25,1720540717.0,267883040.0,-1.7701189517974854,-1.6747509441771449,-2.68496543565859,6.119440185814657,1.1564600467681885,-1.9138649145709437,0.05206421762704849,0.016545413061976433,-0.0059992060996592045,-0.11250381916761398,0.009972046129405499,0.016129672527313232,1.578999400138855,1.3850334882736206,-0.2743510603904724,0.24412721395492554,0.06249171867966652,0.18915827572345734
26,1720540717.0,279908588.0,-1.769315242767334,-1.674497743646139,-2.6849969069110315,6.118031847267904,1.156585454940796,-1.9136527220355433,0.0791432335972786,0.024036580696702003,-0.006838334258645773,-0.13614600896835327,0.009885911829769611,0.0232798233628273,1.5969140529632568,1.4184714555740356,-0.31438207626342773,0.09810143709182739,0.1030755341053009,0.21224893629550934
27,1720540717.0,289878067.0,-1.7684926986694336,-1.6743031940855921,-2.6850808302508753,6.1163309691245935,1.1567013263702393,-1.9134329001056116,0.08455842733383179,0.018344102427363396,-0.007355753798037767,-0.17570751905441284,0.01248845923691988,0.02945421263575554,1.5651644468307495,1.4252783060073853,-0.2841635048389435,0.2009154111146927,0.06321318447589874,0.18170885741710663
28,1720540717.0,293878249.0,-1.7681385278701782,-1.6742688618102015,-2.685091559086935,6.115667092591085,1.1567414999008179,-1.9133246580706995,0.10143378376960754,0.026070909574627876,-0.007961836643517017,-0.19088703393936157,0.012098218314349651,0.03211665526032448,1.7392842769622803,1.548649549484253,-0.3159612715244293,0.0833204984664917,0.05739010497927666,0.22104407846927643
