,0,1,2,3
0,0.0,0.0,0.0,0.0
1,1721640595.0,741654752.0,0.0,0.0
2,1721640595.0,747579816.0,0.0,0.0
3,1721640595.0,757562061.0,0.0,0.0
4,1721640595.0,767565602.0,0.0,0.0
5,1721640595.0,773603301.0,0.0,0.0
6,1721640595.0,783613573.0,0.0,0.0
7,1721640595.0,793572684.0,0.0,0.0
8,1721640595.0,797628584.0,0.0,0.0
9,1721640595.0,807566486.0,0.0,0.0
10,1721640595.0,819607115.0,0.0,0.0
11,1721640595.0,823597393.0,0.0,0.0
12,1721640595.0,833585448.0,0.0,0.0
13,1721640595.0,839594900.0,0.0,0.0
14,1721640595.0,849567624.0,0.0,0.0
15,1721640595.0,859565706.0,0.0,0.0
16,1721640595.0,865612223.0,0.0,0.0
17,1721640595.0,875595782.0,0.0,0.0
18,1721640595.0,881593408.0,0.0,0.0
19,1721640595.0,891602149.0,0.0,0.0
20,1721640595.0,901632263.0,0.0,0.0
21,1721640595.0,905590612.0,0.0,0.0
22,1721640595.0,915560280.0,0.0,0.0
23,1721640595.0,927586367.0,0.0,0.0
24,1721640595.0,931559971.0,0.0,0.0
25,1721640595.0,941575300.0,0.0,0.0
26,1721640595.0,947567394.0,0.0,0.0
27,1721640595.0,957559179.0,0.0,0.0
28,1721640595.0,967594642.0,0.0,0.0
29,1721640595.0,973582457.0,0.0,0.0
30,1721640595.0,983577465.0,0.0,0.0
31,1721640595.0,993601260.0,0.0,0.0
32,1721640595.0,999584983.0,0.0,0.0
33,1721640596.0,9575113.0,0.0,0.0
34,1721640596.0,13569326.0,0.0,0.0
35,1721640596.0,23587546.0,0.0,0.0
36,1721640596.0,35565971.0,0.0,0.0
37,1721640596.0,39566518.0,0.0,0.0
38,1721640596.0,49574476.0,0.0,0.0
39,1721640596.0,55595064.0,0.0,0.0
40,1721640596.0,65587582.0,0.0,0.0
41,1721640596.0,75598248.0,0.0,0.0
42,1721640596.0,81585205.0,0.0,0.0
43,1721640596.0,91618648.0,0.0,0.0
44,1721640596.0,101598009.0,0.0,0.0
45,1721640596.0,107591702.0,0.0,0.0
46,1721640596.0,117618612.0,0.0,0.0
47,1721640596.0,121593410.0,0.0,0.0
48,1721640596.0,133594212.0,0.0,0.0
49,1721640596.0,143591765.0,0.0,0.0
50,1721640596.0,147592534.0,0.0,0.0
51,1721640596.0,157606956.0,0.0,0.0
52,1721640596.0,167603241.0,0.0,0.0
53,1721640596.0,173605110.0,0.0,0.0
54,1721640596.0,183593700.0,0.0,0.0
55,1721640596.0,189568523.0,0.0,0.0
56,1721640596.0,199617321.0,0.0,0.0
57,1721640596.0,209581658.0,0.0,0.0
58,1721640596.0,215590003.0,0.0,0.0
59,1721640596.0,225586917.0,0.0,0.0
60,1721640596.0,235607257.0,0.0,0.0
61,1721640596.0,239612604.0,0.0,0.0
62,1721640596.0,249601042.0,0.0,0.0
63,1721640596.0,255586021.0,0.0,0.0
64,1721640596.0,265624256.0,0.0,0.0
65,1721640596.0,275603313.0,0.0,0.0
66,1721640596.0,281606307.0,0.0,0.0
67,1721640596.0,291626301.0,0.0,0.0
68,1721640596.0,301626565.0,0.0,0.0
69,1721640596.0,305615752.0,0.0,0.0
70,1721640596.0,317619996.0,0.0,0.0
71,1721640596.0,321625743.0,0.0,0.0
72,1721640596.0,333617160.0,0.0,0.0
73,1721640596.0,343617868.0,0.0,0.0
74,1721640596.0,347599928.0,0.0,0.0
75,1721640596.0,357598740.0,0.0,0.0
76,1721640596.0,367587556.0,0.0,0.0
77,1721640596.0,373609542.0,0.0,0.0
78,1721640596.0,383594634.0,0.0,0.0
79,1721640596.0,389570230.0,0.0,0.0
80,1721640596.0,399638408.0,0.0,0.0
81,1721640596.0,409597843.0,0.0,0.0
82,1721640596.0,413595654.0,0.0,0.0
83,1721640596.0,425617769.0,0.0,0.0
84,1721640596.0,435594830.0,0.0,0.0
85,1721640596.0,439597225.0,0.0,0.0
86,1721640596.0,449616707.0,0.0,0.0
87,1721640596.0,455602488.0,0.0,0.0
88,1721640596.0,465604249.0,0.0,0.0
89,1721640596.0,475614195.0,0.0,0.0
90,1721640596.0,481607342.0,0.0,0.0
91,1721640596.0,491646748.0,0.0,0.0
92,1721640596.0,501649985.0,0.0,0.0
93,1721640596.0,507581544.0,0.0,0.0
94,1721640596.0,517603934.0,0.0,0.0
95,1721640596.0,523585064.0,0.0,0.0
96,1721640596.0,533589912.0,0.0,0.0
97,1721640596.0,543625275.0,0.0,0.0
98,1721640596.0,547585388.0,0.0,0.0
99,1721640596.0,559605526.0,0.0,0.0
100,1721640596.0,563598959.0,0.0,0.0
101,1721640596.0,573615888.0,0.0,0.0
102,1721640596.0,583590758.0,0.0,0.0
103,1721640596.0,589593342.0,0.0,0.0
104,1721640596.0,599673022.0,0.0,0.0
105,1721640596.0,609605991.0,0.0,0.0
106,1721640596.0,615581446.0,0.0,0.0
107,1721640596.0,625620078.0,0.0,0.0
108,1721640596.0,629619499.0,0.0,0.0
109,1721640596.0,639602054.0,0.0,0.0
110,1721640596.0,651623960.0,0.0,0.0
111,1721640596.0,655596263.0,0.0,0.0
112,1721640596.0,667615825.0,0.0,0.0
113,1721640596.0,677601628.0,0.0,0.0
114,1721640596.0,681622828.0,0.0,0.0
115,1721640596.0,691678019.0,0.0,0.0
116,1721640596.0,697641905.0,0.0,0.0
117,1721640596.0,707604425.0,0.0,0.0
118,1721640596.0,717645259.0,0.0,0.0
119,1721640596.0,723609968.0,0.0,0.0
120,1721640596.0,733604013.0,0.0,0.0
121,1721640596.0,743630871.0,0.0,0.0
122,1721640596.0,747619965.0,0.0,0.0
123,1721640596.0,759597678.0,0.0,0.0
124,1721640596.0,763620794.0,0.0,0.0
125,1721640596.0,773614743.0,0.0,0.0
126,1721640596.0,783588941.0,0.0,0.0
127,1721640596.0,789596518.0,0.0,0.0
128,1721640596.0,799610591.0,0.0,0.0
129,1721640596.0,809613796.0,0.0,0.0
130,1721640596.0,815620845.0,0.0,0.0
131,1721640596.0,825639134.0,0.0,0.0
132,1721640596.0,831653459.0,0.0,0.0
133,1721640596.0,841670544.0,0.0,0.0
134,1721640596.0,851644174.0,0.0,0.0
135,1721640596.0,855635337.0,0.0,0.0
136,1721640596.0,867624561.0,0.0,0.0
137,1721640596.0,871633156.0,0.0,0.0
138,1721640596.0,881634867.0,0.0,0.0
139,1721640596.0,891646456.0,0.0,0.0
140,1721640596.0,897619988.0,0.0,0.0
141,1721640596.0,907615498.0,0.0,0.0
142,1721640596.0,917608377.0,0.0,0.0
143,1721640596.0,923627722.0,0.0,0.0
144,1721640596.0,933616903.0,0.0,0.0
145,1721640596.0,937621335.0,0.0,0.0
146,1721640596.0,949609622.0,0.0,0.0
147,1721640596.0,959623040.0,0.0,0.0
148,1721640596.0,963624846.0,0.0,0.0
149,1721640596.0,973612525.0,0.0,0.0
150,1721640596.0,985630192.0,0.0,0.0
151,1721640596.0,989640627.0,0.0,0.0
152,1721640596.0,999608787.0,0.0,0.0
153,1721640597.0,5648589.0,0.0,0.0
154,1721640597.0,15611639.0,0.0,0.0
155,1721640597.0,25625950.0,0.0,0.0
156,1721640597.0,31611560.0,0.0,0.0
157,1721640597.0,41600124.0,0.0,0.0
158,1721640597.0,51632387.0,0.0,0.0
159,1721640597.0,57629437.0,0.0,0.0
160,1721640597.0,67616331.0,0.0,0.0
161,1721640597.0,71621355.0,0.0,0.0
162,1721640597.0,81626898.0,0.0,0.0
163,1721640597.0,93629877.0,0.0,0.0
164,1721640597.0,97620106.0,0.0,0.0
165,1721640597.0,107637880.0,0.0,0.0
166,1721640597.0,117632054.0,0.0,0.0
167,1721640597.0,123639302.0,0.0,0.0
168,1721640597.0,133631673.0,0.0,0.0
169,1721640597.0,139634847.0,0.0,0.0
170,1721640597.0,149648457.0,0.0,0.0
171,1721640597.0,159644825.0,0.0,0.0
172,1721640597.0,165688227.0,0.0,0.0
173,1721640597.0,175661651.0,0.0,0.0
174,1721640597.0,185646758.0,0.0,0.0
175,1721640597.0,189613989.0,0.0,0.0
176,1721640597.0,199638255.0,0.0,0.0
177,1721640597.0,205711325.0,0.0,0.0
178,1721640597.0,215674617.0,0.0,0.0
179,1721640597.0,225665496.0,0.0,0.0
180,1721640597.0,231636922.0,0.0,0.0
181,1721640597.0,241670330.0,0.0,0.0
182,1721640597.0,251647512.0,0.0,0.0
183,1721640597.0,257650797.0,0.0,0.0
184,1721640597.0,267622743.0,0.0,0.0
185,1721640597.0,273653484.0,0.0,0.0
186,1721640597.0,283642035.0,0.0,0.0
187,1721640597.0,293631686.0,0.0,0.0
188,1721640597.0,297651018.0,0.0,0.0
189,1721640597.0,307647414.0,0.0,0.0
190,1721640597.0,313634230.0,0.0,0.0
191,1721640597.0,323738542.0,0.0,0.0
192,1721640597.0,333635549.0,0.0,0.0
193,1721640597.0,339624149.0,0.0,0.0
194,1721640597.0,349617422.0,0.0,0.0
195,1721640597.0,359619124.0,0.0,0.0
196,1721640597.0,365622322.0,0.0,0.0
197,1721640597.0,375616508.0,0.0,0.0
198,1721640597.0,379632612.0,0.0,0.0
199,1721640597.0,391615110.0,0.0,0.0
200,1721640597.0,401655569.0,0.0,0.0
201,1721640597.0,405634619.0,0.0,0.0
202,1721640597.0,417629352.0,0.0,0.0
203,1721640597.0,427663921.0,0.0,0.0
204,1721640597.0,431633360.0,0.0,0.0
205,1721640597.0,441627056.0,0.0,0.0
206,1721640597.0,447651485.0,0.0,0.0
207,1721640597.0,457634116.0,0.0,0.0
208,1721640597.0,467641590.0,0.0,0.0
209,1721640597.0,473639202.0,0.0,0.0
210,1721640597.0,483631064.0,0.0,0.0
211,1721640597.0,493628911.0,0.0,0.0
212,1721640597.0,499641609.0,0.0,0.0
213,1721640597.0,509720307.0,0.0,0.0
