,0,1,2,3
0,0.0,0.0,0.0,0.0
1,1723738057.0,398264727.0,0.0,0.0
2,1723738057.0,408268430.0,0.0,0.0
3,1723738057.0,414261085.0,0.0,0.0
4,1723738057.0,424245131.0,0.0,0.0
5,1723738057.0,434232843.0,0.0,0.0
6,1723738057.0,440241105.0,0.0,0.0
7,1723738057.0,450234906.0,0.0,0.0
8,1723738057.0,454226571.0,0.0,0.0
9,1723738057.0,464235112.0,0.0,0.0
10,1723738057.0,476227588.0,0.0,0.0
11,1723738057.0,480222265.0,0.0,0.0
12,1723738057.0,490252143.0,0.0,0.0
13,1723738057.0,500229572.0,0.0,0.0
14,1723738057.0,506267568.0,0.0,0.0
15,1723738057.0,516230448.0,0.0,0.0
16,1723738057.0,522238631.0,0.0,0.0
17,1723738057.0,532273931.0,0.0,0.0
18,1723738057.0,542249254.0,0.0,0.0
19,1723738057.0,546260032.0,0.0,0.0
20,1723738057.0,556258825.0,0.0,0.0
21,1723738057.0,568270323.0,0.0,0.0
22,1723738057.0,572266092.0,0.0,0.0
23,1723738057.0,582247483.0,0.0,0.0
24,1723738057.0,588255459.0,0.0,0.0
25,1723738057.0,598257863.0,0.0,0.0
26,1723738057.0,608305691.0,0.0,0.0
27,1723738057.0,614248772.0,0.0,0.0
28,1723738057.0,624239634.0,0.0,0.0
29,1723738057.0,634244125.0,0.0,0.0
30,1723738057.0,640238851.0,0.0,0.0
31,1723738057.0,650245452.0,0.0,0.0
32,1723738057.0,654257028.0,0.0,0.0
33,1723738057.0,666257556.0,0.0,0.0
34,1723738057.0,676287215.0,0.0,0.0
35,1723738057.0,680234200.0,0.0,0.0
36,1723738057.0,690254537.0,0.0,0.0
37,1723738057.0,700237337.0,0.0,0.0
38,1723738057.0,706258659.0,0.0,0.0
39,1723738057.0,716235751.0,0.0,0.0
40,1723738057.0,722264301.0,0.0,0.0
41,1723738057.0,732230501.0,0.0,0.0
42,1723738057.0,742234019.0,0.0,0.0
43,1723738057.0,746279566.0,0.0,0.0
44,1723738057.0,758247541.0,0.0,0.0
45,1723738057.0,768275270.0,0.0,0.0
46,1723738057.0,772252319.0,0.0,0.0
47,1723738057.0,782255407.0,0.0,0.0
48,1723738057.0,792288872.0,0.0,0.0
49,1723738057.0,798283763.0,0.0,0.0
50,1723738057.0,808282413.0,0.0,0.0
51,1723738057.0,814261993.0,0.0,0.0
52,1723738057.0,824251432.0,0.0,0.0
53,1723738057.0,834269408.0,0.0,0.0
54,1723738057.0,840228859.0,0.0,0.0
55,1723738057.0,850264150.0,0.0,0.0
56,1723738057.0,854236302.0,0.0,0.0
57,1723738057.0,864269583.0,0.0,0.0
58,1723738057.0,876241745.0,0.0,0.0
59,1723738057.0,880239685.0,0.0,0.0
60,1723738057.0,890253126.0,0.0,0.0
61,1723738057.0,900266263.0,0.0,0.0
62,1723738057.0,906253988.0,0.0,0.0
63,1723738057.0,916239807.0,0.0,0.0
64,1723738057.0,922260603.0,0.0,0.0
65,1723738057.0,932251182.0,0.0,0.0
66,1723738057.0,942274818.0,0.0,0.0
67,1723738057.0,946306990.0,0.0,0.0
68,1723738057.0,958255639.0,0.0,0.0
69,1723738057.0,968346527.0,0.0,0.0
70,1723738057.0,972256215.0,0.0,0.0
71,1723738057.0,982268590.0,0.0,0.0
72,1723738057.0,988258453.0,0.0,0.0
73,1723738057.0,998275435.0,0.0,0.0
74,1723738058.0,8283951.0,0.0,0.0
75,1723738058.0,14261007.0,0.0,0.0
76,1723738058.0,24279515.0,0.0,0.0
77,1723738058.0,34261676.0,0.0,0.0
78,1723738058.0,40256932.0,0.0,0.0
79,1723738058.0,50240451.0,0.0,0.0
80,1723738058.0,54257257.0,0.0,0.0
81,1723738058.0,64247003.0,0.0,0.0
82,1723738058.0,76245340.0,0.0,0.0
83,1723738058.0,80243536.0,0.0,0.0
84,1723738058.0,90250401.0,0.0,0.0
85,1723738058.0,100252669.0,0.0,0.0
86,1723738058.0,106250748.0,0.0,0.0
87,1723738058.0,116265805.0,0.0,0.0
88,1723738058.0,122286619.0,0.0,0.0
89,1723738058.0,132241806.0,0.0,0.0
90,1723738058.0,142246478.0,0.0,0.0
91,1723738058.0,148275652.0,0.0,0.0
92,1723738058.0,158252793.0,0.0,0.0
93,1723738058.0,168284416.0,0.0,0.0
94,1723738058.0,172231982.0,0.0,0.0
95,1723738058.0,182240725.0,0.0,0.0
96,1723738058.0,188236571.0,0.0,0.0
97,1723738058.0,198261240.0,0.0,0.0
98,1723738058.0,210269260.0,0.0,0.0
99,1723738058.0,214257274.0,0.0,0.0
100,1723738058.0,224265272.0,0.0,0.0
101,1723738058.0,234270188.0,0.0,0.0
102,1723738058.0,240246469.0,0.0,0.0
103,1723738058.0,250246474.0,0.0,0.0
104,1723738058.0,254261299.0,0.0,0.0
105,1723738058.0,266247897.0,0.0,0.0
106,1723738058.0,276258144.0,0.0,0.0
107,1723738058.0,280276930.0,0.0,0.0
108,1723738058.0,290255775.0,0.0,0.0
109,1723738058.0,302299806.0,0.0,0.0
110,1723738058.0,306254924.0,0.0,0.0
111,1723738058.0,316247931.0,0.0,0.0
112,1723738058.0,322264982.0,0.0,0.0
113,1723738058.0,332261461.0,0.0,0.0
114,1723738058.0,342269034.0,0.0,0.0
115,1723738058.0,346295419.0,0.0,0.0
116,1723738058.0,358253529.0,0.0,0.0
117,1723738058.0,368260554.0,0.0,0.0
