,0,1,2,3
0,0.0,0.0,0.0,0.0
1,1721643593.0,634578798.0,0.0,0.0
2,1721643593.0,638561990.0,0.0,0.0
3,1721643593.0,650562526.0,0.0,0.0
4,1721643593.0,660567777.0,0.0,0.0
5,1721643593.0,664551695.0,0.0,0.0
6,1721643593.0,674550805.0,0.0,0.0
7,1721643593.0,680567392.0,0.0,0.0
8,1721643593.0,690559560.0,0.0,0.0
9,1721643593.0,700557835.0,0.0,0.0
10,1721643593.0,706580523.0,0.0,0.0
11,1721643593.0,716545476.0,0.0,0.0
12,1721643593.0,726557739.0,0.0,0.0
13,1721643593.0,730562550.0,0.0,0.0
14,1721643593.0,742567518.0,0.0,0.0
15,1721643593.0,746592883.0,0.0,0.0
16,1721643593.0,756615647.0,0.0,0.0
17,1721643593.0,766581512.0,0.0,0.0
18,1721643593.0,772557926.0,0.0,0.0
19,1721643593.0,782562175.0,0.0,0.0
20,1721643593.0,792587688.0,0.0,0.0
21,1721643593.0,798580061.0,0.0,0.0
22,1721643593.0,808589778.0,0.0,0.0
23,1721643593.0,814589645.0,0.0,0.0
24,1721643593.0,824615750.0,0.0,0.0
25,1721643593.0,834614192.0,0.0,0.0
26,1721643593.0,838576563.0,0.0,0.0
27,1721643593.0,850554976.0,0.0,0.0
28,1721643593.0,854569233.0,0.0,0.0
29,1721643593.0,864576336.0,0.0,0.0
30,1721643593.0,874590055.0,0.0,0.0
31,1721643593.0,880551809.0,0.0,0.0
32,1721643593.0,890580489.0,0.0,0.0
33,1721643593.0,902609275.0,0.0,0.0
34,1721643593.0,906592360.0,0.0,0.0
35,1721643593.0,916572755.0,0.0,0.0
36,1721643593.0,922568799.0,0.0,0.0
37,1721643593.0,932557727.0,0.0,0.0
38,1721643593.0,942593402.0,0.0,0.0
39,1721643593.0,948578591.0,0.0,0.0
40,1721643593.0,958636776.0,0.0,0.0
41,1721643593.0,968547285.0,0.0,0.0
42,1721643593.0,972580045.0,0.0,0.0
43,1721643593.0,984574207.0,0.0,0.0
44,1721643593.0,988537486.0,0.0,0.0
45,1721643593.0,998563454.0,0.0,0.0
46,1721643594.0,8564635.0,0.0,0.0
47,1721643594.0,14591671.0,0.0,0.0
48,1721643594.0,24567492.0,0.0,0.0
49,1721643594.0,34583062.0,0.0,0.0
50,1721643594.0,40577469.0,0.0,0.0
51,1721643594.0,50588704.0,0.0,0.0
52,1721643594.0,54612363.0,0.0,0.0
53,1721643594.0,64551489.0,0.0,0.0
54,1721643594.0,76570925.0,0.0,0.0
55,1721643594.0,80547953.0,0.0,0.0
56,1721643594.0,90556637.0,0.0,0.0
57,1721643594.0,100599665.0,0.0,0.0
58,1721643594.0,106577479.0,0.0,0.0
59,1721643594.0,116606596.0,0.0,0.0
60,1721643594.0,122584328.0,0.0,0.0
61,1721643594.0,132568617.0,0.0,0.0
62,1721643594.0,142585585.0,0.0,0.0
63,1721643594.0,148574613.0,0.0,0.0
64,1721643594.0,158587619.0,0.0,0.0
65,1721643594.0,168603692.0,0.0,0.0
66,1721643594.0,172569012.0,0.0,0.0
67,1721643594.0,184549717.0,0.0,0.0
68,1721643594.0,188554083.0,0.0,0.0
69,1721643594.0,198560544.0,0.0,0.0
70,1721643594.0,208557634.0,0.0,0.0
71,1721643594.0,214582042.0,0.0,0.0
72,1721643594.0,224564692.0,0.0,0.0
73,1721643594.0,230575629.0,0.0,0.0
74,1721643594.0,240580056.0,0.0,0.0
