,0,1,2,3
0,0.0,0.0,0.0,0.0
1,1723736314.0,964602634.0,0.0,0.0
2,1723736314.0,976600651.0,0.0,0.0
3,1723736314.0,980568855.0,0.0,0.0
4,1723736314.0,990566694.0,0.0,0.0
5,1723736315.0,572661.0,0.0,0.0
6,1723736315.0,6609697.0,0.0,0.0
7,1723736315.0,16597721.0,0.0,0.0
8,1723736315.0,22614236.0,0.0,0.0
9,1723736315.0,32666813.0,0.0,0.0
10,1723736315.0,42620896.0,0.0,0.0
11,1723736315.0,46581672.0,0.0,0.0
12,1723736315.0,56578159.0,0.0,0.0
13,1723736315.0,68610421.0,0.0,0.0
14,1723736315.0,72624725.0,0.0,0.0
15,1723736315.0,82595434.0,0.0,0.0
16,1723736315.0,88601982.0,0.0,0.0
17,1723736315.0,98571684.0,0.0,0.0
18,1723736315.0,108605643.0,0.0,0.0
19,1723736315.0,114581761.0,0.0,0.0
20,1723736315.0,124569796.0,0.0,0.0
21,1723736315.0,130574803.0,0.0,0.0
22,1723736315.0,140590636.0,0.0,0.0
23,1723736315.0,150596386.0,0.0,0.0
24,1723736315.0,156565431.0,0.0,0.0
25,1723736315.0,166589581.0,0.0,0.0
26,1723736315.0,176564007.0,0.0,0.0
27,1723736315.0,180569112.0,0.0,0.0
28,1723736315.0,192618311.0,0.0,0.0
29,1723736315.0,196573065.0,0.0,0.0
30,1723736315.0,206574607.0,0.0,0.0
31,1723736315.0,216606799.0,0.0,0.0
32,1723736315.0,222589539.0,0.0,0.0
33,1723736315.0,232570568.0,0.0,0.0
34,1723736315.0,242572701.0,0.0,0.0
35,1723736315.0,248614091.0,0.0,0.0
36,1723736315.0,258596268.0,0.0,0.0
37,1723736315.0,262575900.0,0.0,0.0
38,1723736315.0,274596164.0,0.0,0.0
39,1723736315.0,284577405.0,0.0,0.0
40,1723736315.0,288586435.0,0.0,0.0
41,1723736315.0,298570845.0,0.0,0.0
42,1723736315.0,310635197.0,0.0,0.0
43,1723736315.0,314611830.0,0.0,0.0
44,1723736315.0,324624778.0,0.0,0.0
45,1723736315.0,330602176.0,0.0,0.0
46,1723736315.0,340615710.0,0.0,0.0
47,1723736315.0,350588135.0,0.0,0.0
48,1723736315.0,356588701.0,0.0,0.0
49,1723736315.0,366587902.0,0.0,0.0
50,1723736315.0,376585742.0,0.0,0.0
51,1723736315.0,382584033.0,0.0,0.0
52,1723736315.0,392593723.0,0.0,0.0
53,1723736315.0,396572076.0,0.0,0.0
54,1723736315.0,406582272.0,0.0,0.0
55,1723736315.0,418615784.0,0.0,0.0
56,1723736315.0,422615247.0,0.0,0.0
57,1723736315.0,432619942.0,0.0,0.0
58,1723736315.0,442579375.0,0.0,0.0
59,1723736315.0,448611900.0,0.0,0.0
60,1723736315.0,458622339.0,0.0,0.0
61,1723736315.0,464632021.0,0.0,0.0
62,1723736315.0,474593700.0,0.0,0.0
63,1723736315.0,484626997.0,0.0,0.0
64,1723736315.0,488579418.0,0.0,0.0
65,1723736315.0,498591765.0,0.0,0.0
66,1723736315.0,510614479.0,0.0,0.0
67,1723736315.0,514617337.0,0.0,0.0
68,1723736315.0,524596810.0,0.0,0.0
69,1723736315.0,530575818.0,0.0,0.0
70,1723736315.0,540586983.0,0.0,0.0
71,1723736315.0,550588045.0,0.0,0.0
72,1723736315.0,556590080.0,0.0,0.0
73,1723736315.0,566590259.0,0.0,0.0
74,1723736315.0,572631610.0,0.0,0.0
75,1723736315.0,582611563.0,0.0,0.0
76,1723736315.0,592615222.0,0.0,0.0
77,1723736315.0,598625099.0,0.0,0.0
78,1723736315.0,608608763.0,0.0,0.0
79,1723736315.0,618617038.0,0.0,0.0
80,1723736315.0,622611855.0,0.0,0.0
81,1723736315.0,634593501.0,0.0,0.0
82,1723736315.0,638609238.0,0.0,0.0
83,1723736315.0,648623826.0,0.0,0.0
84,1723736315.0,658611997.0,0.0,0.0
85,1723736315.0,664601556.0,0.0,0.0
86,1723736315.0,674599729.0,0.0,0.0
87,1723736315.0,684586870.0,0.0,0.0
88,1723736315.0,690594322.0,0.0,0.0
89,1723736315.0,700606864.0,0.0,0.0
90,1723736315.0,704605268.0,0.0,0.0
91,1723736315.0,716611714.0,0.0,0.0
92,1723736315.0,726581682.0,0.0,0.0
93,1723736315.0,730576753.0,0.0,0.0
94,1723736315.0,740596966.0,0.0,0.0
95,1723736315.0,746612071.0,0.0,0.0
96,1723736315.0,756595645.0,0.0,0.0
97,1723736315.0,766583503.0,0.0,0.0
98,1723736315.0,772592319.0,0.0,0.0
99,1723736315.0,782611632.0,0.0,0.0
100,1723736315.0,792594066.0,0.0,0.0
101,1723736315.0,798585250.0,0.0,0.0
102,1723736315.0,808608073.0,0.0,0.0
103,1723736315.0,812617706.0,0.0,0.0
104,1723736315.0,822600687.0,0.0,0.0
105,1723736315.0,834976125.0,0.0,0.0
106,1723736315.0,838620946.0,0.0,0.0
107,1723736315.0,848594186.0,0.0,0.0
108,1723736315.0,860637055.0,0.0,0.0
109,1723736315.0,864592179.0,0.0,0.0
110,1723736315.0,870586396.0,0.0,0.0
111,1723736315.0,880597491.0,0.0,0.0
112,1723736315.0,890601839.0,0.0,0.0
113,1723736315.0,900597702.0,0.0,0.0
114,1723736315.0,906585113.0,0.0,0.0
115,1723736315.0,916603101.0,0.0,0.0
116,1723736315.0,926593296.0,0.0,0.0
117,1723736315.0,932622997.0,0.0,0.0
118,1723736315.0,942632050.0,0.0,0.0
119,1723736315.0,946612842.0,0.0,0.0
120,1723736315.0,956608505.0,0.0,0.0
121,1723736315.0,966598808.0,0.0,0.0
122,1723736315.0,972614959.0,0.0,0.0
123,1723736315.0,982644292.0,0.0,0.0
124,1723736315.0,992642192.0,0.0,0.0
125,1723736315.0,998607604.0,0.0,0.0
126,1723736316.0,8615555.0,0.0,0.0
