,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1723736668.0,351379902.0,-2.2594687938690186,-0.9539633554271241,-2.308633629475729,5.764001595764913,0.8294308185577393,-2.658637825642721,-0.00970928743481636,0.0009287437424063683,0.0014672060497105122,0.014825882390141487,-0.002475064480677247,0.17919611930847168,0.9877010583877563,0.4131145477294922,0.17856073379516602,0.7463801503181458,-0.26912498474121094,0.2726520895957947
2,1723736668.0,357368556.0,-2.2595036029815674,-0.9539764684489747,-2.308625046406881,5.764125335007467,0.8294668793678284,-2.657649819050924,-0.008799299597740173,0.0006695463671348989,0.0007446208619512618,0.013541336171329021,-0.0015749541344121099,0.180217906832695,0.9966694116592407,0.39335009455680847,0.20132893323898315,0.7524051070213318,-0.2797498106956482,0.2786136865615845
3,1723736668.0,367404363.0,-2.2595386505126953,-0.9539385598948975,-2.3086631933795374,5.764149653702535,0.829443097114563,-2.655794684086935,-0.005719597917050123,0.00045700304326601326,0.00024527081404812634,0.013224601745605469,-0.0008279292960651219,0.19350017607212067,0.9952784776687622,0.3846164345741272,0.13053207099437714,0.7404833436012268,-0.2503781318664551,0.2594584822654724
4,1723736668.0,377389179.0,-2.2595949172973633,-0.9539559048465271,-2.30864125887026,5.764308202057638,0.8294637203216553,-2.6538010279284876,-0.0037661574315279722,0.0003035406116396189,-0.0003879298164974898,0.009593094699084759,-0.00046070112148299813,0.18556755781173706,0.9872801303863525,0.36693713068962097,0.1386720836162567,0.7554453015327454,-0.22322522103786469,0.25386539101600647
5,1723736668.0,383382085.0,-2.2595906257629395,-0.9539259833148499,-2.30861741701235,5.764372575073995,0.829422116279602,-2.6527133623706263,-0.001962268492206931,8.480923861498013e-05,-0.0020454905461519957,0.010339003056287766,-6.051326181477634e-06,0.19167262315750122,0.9948524832725525,0.3511608839035034,0.0923955962061882,0.7270985841751099,-0.17754100263118744,0.2669565975666046
6,1723736668.0,393403587.0,-2.259559392929077,-0.953918532734253,-2.308661762868063,5.764418947487631,0.8294300436973572,-2.6506832281695765,-0.0011433225590735674,1.1372991957914191e-11,-0.0015414193039759994,0.006249226629734039,0.002677747281268239,0.19259729981422424,0.9746353626251221,0.33290207386016846,0.0320947989821434,0.7175419926643372,-0.15638306736946106,0.2726113796234131
7,1723736668.0,403381499.0,-2.2595622539520264,-0.9539023202708741,-2.3086732069598597,5.764471280365743,0.8294739127159119,-2.6486321131335657,-0.0005308635300025344,-0.0012244022218510509,-0.0037815398536622524,0.004605308175086975,0.009642483666539192,0.20467610657215118,1.029030680656433,0.297379732131958,-0.006616726517677307,0.7050750255584717,-0.14860975742340088,0.2802887260913849
8,1723736668.0,407418549.0,-2.259577751159668,-0.9539471429637452,-2.3086519877063196,5.764540183335104,0.8295753002166748,-2.6477745215045374,-0.0003554498543962836,-0.0009737999062053859,-0.004600239917635918,0.0037075078580528498,0.009674887172877789,0.20251812040805817,1.0440608263015747,0.31725791096687317,-0.009547390043735504,0.715461015701294,-0.1377343386411667,0.27468809485435486
9,1723736668.0,419395005.0,-2.2596323490142822,-0.9539796274951478,-2.3087897936450403,5.764561044960775,0.8296591639518738,-2.6453710238086146,0.0002368440036661923,-0.002902430947870016,-0.00873656291514635,0.0020835031755268574,0.011124194599688053,0.2135966420173645,1.0943700075149536,0.2693619430065155,-0.03420885652303696,0.7039847373962402,-0.10847616195678711,0.28103765845298767
10,1723736668.0,423402837.0,-2.259570837020874,-0.9539298576167603,-2.3088179270373743,5.764550554543295,0.829679012298584,-2.644465748463766,0.0003034205292351544,-0.0025114393793046474,-0.008095609955489635,0.001943478244356811,0.011667904444038868,0.21572157740592957,1.1105903387069702,0.2421061396598816,-0.06397508829832077,0.714654803276062,-0.08451315760612488,0.24836580455303192
11,1723736668.0,435360486.0,-2.2595791816711426,-0.9540024560740967,-2.308922831212179,5.764553415566244,0.8298304677009583,-2.6418948809253138,0.0010231162887066603,-0.0030993304681032896,-0.008998277597129345,0.0009797131642699242,0.012485017068684101,0.20735204219818115,1.177490472793579,0.22233621776103973,-0.11447732895612717,0.7154548168182373,-0.050989728420972824,0.3343018591403961
12,1723736668.0,443376874.0,-2.2595791816711426,-0.9540386956981202,-2.3089783827411097,5.764492022782125,0.8299846649169922,-2.6401804129229944,0.0028173578903079033,-0.004535340704023838,-0.00946314912289381,0.0006744565907865763,0.015340722166001797,0.22153465449810028,1.1882550716400146,0.2098161280155182,-0.13073837757110596,0.688417911529541,-0.050831492990255356,0.29745247960090637
13,1723736668.0,449405275.0,-2.2595553398132324,-0.9540300530246277,-2.309014383946554,5.7645712969596765,0.830076277256012,-2.6388447920428675,0.0038733009714633226,-0.004481602925807238,-0.009579171426594257,0.0005102598224766552,0.017165379598736763,0.2173406034708023,1.2343944311141968,0.1824813187122345,-0.13178232312202454,0.6768472790718079,-0.04208751022815704,0.3194386661052704
14,1723736668.0,461347422.0,-2.2595067024230957,-0.9540847104838868,-2.309134546910421,5.7645712969596765,0.8302676677703857,-2.6361456553088587,0.008072924800217152,-0.006606954149901867,-0.010863295756280422,0.00021726239356212318,0.02033855952322483,0.23124156892299652,1.2879314422607422,0.1640329211950302,-0.154962956905365,0.619645357131958,-0.04512595385313034,0.3248230218887329
15,1723736668.0,465351760.0,-2.2594921588897705,-0.9541384142688294,-2.3091822306262415,5.764550554543295,0.8303853869438171,-2.6351903120623987,0.008840213529765606,-0.007188755087554455,-0.01113317534327507,7.987957360455766e-05,0.019556529819965363,0.2337128221988678,1.306835651397705,0.1624206155538559,-0.19393382966518402,0.5889177322387695,-0.014264613389968872,0.3473014235496521
16,1723736668.0,475366255.0,-2.259355306625366,-0.9542310994914551,-2.309244457875387,5.764460789948263,0.830577552318573,-2.632852856312887,0.012456581927835941,-0.010361340828239918,-0.014015395194292068,-0.004841476213186979,0.021534502506256104,0.24397850036621094,1.343660593032837,0.11390458047389984,-0.18960222601890564,0.5381053686141968,-0.009887144900858402,0.3337365686893463
17,1723736668.0,485360770.0,-2.259268283843994,-0.9542818826488038,-2.3094614187823694,5.76444302776412,0.8307570219039917,-2.6304813067065638,0.014215339906513691,-0.01053573377430439,-0.015375228598713875,-0.006445688661187887,0.02179524302482605,0.2397962510585785,1.3902201652526855,0.07944079488515854,-0.21380268037319183,0.4302392303943634,0.008228888735175133,0.31965819001197815
18,1723736668.0,491348508.0,-2.259176015853882,-0.9543988865664979,-2.3095746676074427,5.7644396899040125,0.8308728337287903,-2.6289733091937464,0.02031777612864971,-0.013923191465437412,-0.017698068171739578,-0.009727866388857365,0.023804163560271263,0.24467124044895172,1.4072215557098389,0.08284030109643936,-0.20578889548778534,0.42638230323791504,0.016068587079644203,0.3127029538154602
19,1723736668.0,501381446.0,-2.25899600982666,-0.9544778627208252,-2.309688393269674,5.764327513962545,0.8311491012573242,-2.6266170183764856,0.022065941244363785,-0.01391453668475151,-0.019883736968040466,-0.012292071245610714,0.02802661433815956,0.24176831543445587,1.4511774778366089,0.03493880107998848,-0.20112664997577667,0.3641457259654999,0.024348096922039986,0.3030111789703369
20,1723736668.0,511370225.0,-2.2586867809295654,-0.9546495240977784,-2.309912983571188,5.764143454819479,0.831462562084198,-2.6241865793811243,0.03290872648358345,-0.017109792679548264,-0.02281881868839264,-0.021555079147219658,0.0322449691593647,0.24624848365783691,1.4870402812957764,0.04632091894745827,-0.23509013652801514,0.32762211561203003,0.023222386837005615,0.29950839281082153
21,1723736668.0,515360812.0,-2.2585396766662598,-0.9546933931163331,-2.3100088278399866,5.764109003334799,0.8316352963447571,-2.623157564793722,0.03488060086965561,-0.0176249947398901,-0.02290218695998192,-0.024085715413093567,0.03508317470550537,0.24344375729560852,1.4801770448684692,0.013866852968931198,-0.2591686248779297,0.3300851285457611,0.0002839118242263794,0.26528698205947876
